salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,class
86832.55944107934,0.0,43,0,9,7,123386.65937728585,8,283575.0495468657,0
134155.19442247445,0.0,20,2,8,7,108002.4524851928,21,358050.5461822922,1
94781.52663264194,0.0,49,1,19,5,319468.8258223589,5,296385.0064593455,0
134023.3274528644,0.0,37,0,11,5,230413.60254375444,21,192931.3959046734,1
146016.85102338166,0.0,58,4,19,8,0.0,22,432275.0536994867,0
141799.6182429225,0.0,67,4,17,5,395993.5019536521,25,77665.95974678875,1
118583.11223680686,0.0,55,4,2,4,428207.9328774189,13,345731.2403680562,0
66302.1629428363,36590.46184207864,66,2,18,0,1098577.8048479103,23,56524.10829275783,1
62556.14987543664,55307.66219648798,41,1,3,3,286908.33677387494,12,423524.7005885526,0
120607.64021718314,0.0,77,1,4,4,345354.2603607909,6,213736.0112751192,1
126003.82441574403,0.0,51,2,11,2,512720.08406061225,21,420477.11665071774,0
32009.54948641037,74577.51447314158,68,4,1,3,257458.3865746368,22,57978.49724709636,1
58426.11813691297,17015.10537078181,40,3,18,7,146287.1640747134,2,123903.8952691588,0
80007.61824539409,0.0,33,0,3,4,455685.7500483783,30,492040.8239365817,1
42164.73678275563,83067.37511038462,53,1,7,5,150998.42741658777,27,309386.5974945578,0
86672.31000598463,0.0,67,4,18,3,283347.02956461883,10,296177.8953892284,1
45746.175196553086,48159.19556377404,51,3,18,4,564584.4543785027,9,137166.01232404847,0
105537.87761029358,0.0,79,1,4,1,688088.9075643907,2,191041.6154109008,1
111031.4511494152,0.0,52,1,19,8,0.0,5,57535.14182991209,0
63603.98230515696,46962.90992600788,20,0,6,4,469904.4861813071,29,75925.62102819428,1
135794.6310614883,0.0,45,0,5,5,274552.60341603454,8,492350.04147909296,0
43299.78310065878,22650.117238972343,27,3,4,2,449739.761930446,6,26258.02114413478,1
47939.61736257929,39416.67295662216,46,2,13,3,259879.0106456218,1,362195.378668088,0
99075.54034156738,0.0,35,4,16,5,342341.04156043084,14,402691.7922548333,1
149627.53570385362,0.0,44,0,8,4,272821.6545475403,5,115531.31115807442,0
145862.35721084249,0.0,74,2,8,0,955536.0689826376,16,45059.39523854902,1
45053.60089855809,45766.5107451517,50,3,20,0,684187.0389073915,12,300326.9583402597,0
132987.96308554203,0.0,38,4,7,1,360486.0868419847,28,132994.48903560097,1
100864.47554457924,0.0,42,0,20,0,1075991.897732421,14,84941.63902984919,0
118407.42088525134,0.0,39,1,1,5,202014.3581112793,1,409830.32510041934,1
61532.95375085244,68906.55781741225,57,1,6,6,131269.28263349546,28,280828.6089441468,0
132872.17936384556,0.0,68,3,1,7,118549.51244303765,4,234973.4003316215,1
75564.80002221311,0.0,58,4,19,5,337322.3954208921,12,112938.25524198724,0
54089.22631174109,69698.69506857569,69,0,20,7,80031.70106216418,2,196561.37841599697,1
83387.60486444797,0.0,40,0,1,0,1121523.0336321078,19,100078.98384548014,0
53181.1920542783,38769.21163066462,35,3,13,6,146286.01012152288,3,338847.1288501613,1
31458.52147871014,66648.62919656919,51,2,10,5,382181.9427258095,1,242276.18290954817,0
84516.70208117232,0.0,64,4,2,0,469306.7062527776,21,95018.2212891188,1
122808.0151253461,0.0,54,2,19,7,117198.35887922096,15,466100.6781145239,0
95209.3946574678,0.0,74,0,8,2,338552.14171531406,16,27518.55828445432,1
62306.370105740985,73265.00547692429,44,3,19,6,121319.3162888396,27,129263.15870330624,0
66175.71209289678,74387.22861209005,37,0,1,5,373858.2602674658,11,116037.44338345651,1
23011.84765450844,60303.86551737344,54,2,17,4,390283.34060171305,19,59923.97232812674,0
63140.27173982386,17542.048387855088,62,1,4,8,0.0,14,349355.1244648321,1
47798.1538975514,62749.32106648579,54,0,15,2,726200.7835423779,1,469018.18715711206,0
82563.8635896529,0.0,25,1,9,2,892516.6191916745,10,129087.80603084883,1
100932.7233774972,0.0,56,2,19,4,543458.3210747307,21,27778.52787363194,0
138672.81368417467,0.0,27,4,20,8,0.0,6,192515.91870231327,1
87842.61646796904,0.0,45,3,20,3,694043.2802547092,24,276136.0658959046,0
99341.61101361403,0.0,79,4,12,2,326557.80130318226,28,264746.01517697924,1
30224.11285790294,20366.27502113852,46,4,1,7,87204.65375388988,2,327005.69947723043,0
88580.01667093663,0.0,65,4,1,6,212585.20900982383,15,464195.0735282645,1
92610.00042087524,0.0,54,0,12,1,483253.60494136414,20,387792.93226319086,0
42035.88005722112,47410.02255941747,65,0,1,2,426093.7653992317,26,289095.6319187326,1
81250.0940357255,0.0,48,0,9,3,283453.2305884383,10,177474.4308916308,0
99851.42984196742,0.0,71,0,4,1,879504.4606494223,1,307721.11772972497,1
27127.178444602898,75968.76524770714,49,0,11,5,211079.98121553764,20,214222.00976166184,0
37467.11362103948,46873.62733117755,25,4,14,8,0.0,29,99564.09059281086,1
72186.52382749118,72048.60811123697,55,1,13,0,967021.259085557,20,72213.11167125293,0
126804.91261427692,0.0,21,2,4,7,111717.56657139488,12,277943.866462822,1
23945.468597200637,31701.83524043188,42,4,15,5,348750.6667612118,8,15283.953804710092,0
41532.12443967539,73170.22638343199,34,0,18,1,612985.1798725855,10,250395.1903968335,1
65552.3541790929,36859.303451587206,54,1,10,3,399051.761349527,28,76419.648314549,0
88220.41362134255,0.0,72,0,17,5,284371.01926066127,30,84278.6306950365,1
132947.45793530028,0.0,44,1,8,1,636937.8753096767,4,390954.0297463301,0
142108.9145533102,0.0,71,0,17,8,0.0,23,414113.9619296454,1
65492.29600244229,72908.61737712123,50,1,19,8,0.0,20,274708.0778596091,0
25630.74747691788,35905.3934207953,25,1,15,2,896270.6366776857,6,307550.959648587,1
124943.96905296782,0.0,55,0,2,6,204483.34554585515,3,380254.7368575776,0
29913.022105693584,75042.72171891914,22,1,2,1,468193.0013102135,28,53155.31326922806,1
68563.87530197171,79040.05933531816,49,4,3,3,484968.2289982312,9,90817.67800127882,0
127291.67829292284,0.0,39,0,11,7,52273.37596390542,20,187261.7868050328,1
87514.70742130678,0.0,43,2,1,0,523652.4119951476,22,392762.314641499,0
99136.54479643844,0.0,61,3,6,6,236822.0500006909,25,269304.69228525634,1
73038.66472385454,41250.15042568474,45,3,7,4,494059.4390396285,4,434632.3436331498,0
109012.88376125404,0.0,77,4,3,2,400999.58581714,30,40937.25457691255,1
49750.760041662026,53267.94216001058,57,1,5,8,0.0,3,475034.5100010086,0
114659.79697835988,0.0,67,4,16,0,957140.9502430494,30,329081.7787447173,1
138443.60732979118,0.0,40,0,14,7,121305.42822752587,10,383736.0795723431,0
140398.51121934102,0.0,60,0,15,8,0.0,2,100801.59335030486,1
127710.21683172016,0.0,52,0,7,0,952169.5202583108,27,67980.39037623916,0
90077.94103398596,0.0,33,2,4,0,547596.9365831733,20,13565.109803684916,1
84914.46028410995,0.0,49,3,19,6,196200.22323823135,1,92563.21312602406,0
143959.2240881579,0.0,30,3,18,5,363919.0747264921,29,321681.7658183456,1
66217.2394118888,19504.257140228096,40,3,15,6,240812.6659461553,18,219262.12165612204,0
105829.36765637228,0.0,20,2,10,1,987273.4312469136,14,332928.10152833594,1
149582.78648174152,0.0,58,0,3,5,212213.42300299447,1,481605.9121423776,0
94154.59458571306,0.0,20,0,15,8,0.0,26,463780.6121972957,1
117530.90554897438,0.0,42,3,1,4,568127.2752018614,30,76053.00852864566,0
35509.57338771895,24759.266924116386,22,1,5,3,535036.9318153316,21,124872.9998228158,1
65176.09428817241,13858.091261194571,43,3,3,3,677808.7064562277,25,280019.09427504754,0
145405.7694075533,0.0,36,3,6,7,105205.48751462506,5,398209.78831972176,1
111550.75854714256,0.0,47,3,9,7,59015.784522162816,9,104637.67979026868,0
64320.862322573135,61457.324062594365,73,3,20,8,0.0,1,156847.23050252936,1
24319.02113483456,78502.38124054245,54,4,5,5,193644.76512383868,27,338898.15385179705,0
108600.54893924975,0.0,24,1,17,8,0.0,12,251470.10162916948,1
134906.88115392148,0.0,53,4,5,1,794424.8208910329,18,2968.944231578563,0
119735.269282692,0.0,76,3,14,1,998934.4660472644,9,178765.5752287321,1
147450.33277521364,0.0,46,2,3,2,410803.6324755666,3,210586.73486939384,0
66934.25169533404,39540.547320458645,26,1,13,4,458226.26783190615,6,426294.9998834025,1
125249.35575691276,0.0,57,4,12,6,208737.81333868543,6,405613.7617716801,0
113416.4636755542,0.0,28,4,20,8,0.0,25,160647.31335643755,1
138774.21237695555,0.0,45,1,5,5,419494.4340089484,26,53341.84078254311,0
50966.97562820136,13289.07330008992,65,2,8,0,833723.6882935293,10,160238.32642122172,1
123030.94128128096,0.0,47,4,3,7,60912.10838656623,8,172447.89959661587,0
127014.64728350248,0.0,29,3,4,2,593481.4684289643,26,152015.33617797596,1
98636.20979583428,0.0,54,3,18,3,656319.1013011374,8,105566.67318704088,0
111844.55281535884,0.0,20,1,5,7,112041.19580552864,4,329387.4654543328,1
91166.95562369126,0.0,58,4,8,3,602193.3059984245,4,45908.944917502304,0
62133.9094900996,39745.66432797192,36,0,13,0,905857.9226825514,13,153630.5543110335,1
47073.79310180397,20277.60852752832,58,0,2,8,0.0,11,473745.5100202354,0
124424.79606575648,0.0,24,2,16,2,599411.7823257315,11,1567.366589623642,1
44772.9364197025,19696.58188286175,40,4,9,8,0.0,5,495483.2757301618,0
94319.2354174786,0.0,25,4,9,4,310457.91500326147,14,355913.6307111121,1
55746.53154515965,49660.465111338905,41,3,6,0,586176.0790494216,5,497095.4361707509,0
83546.02508660704,0.0,29,2,14,0,694378.3978422326,16,375745.7357503612,1
118648.5213385934,0.0,42,0,5,1,416573.8211485505,5,165488.43685724618,0
138600.2393859484,0.0,35,2,10,3,339199.6575805874,5,496441.1450976647,1
91605.38855906532,0.0,48,1,3,3,253996.31330809364,22,247306.88411758328,0
44246.38007819555,68684.07675839704,39,2,18,4,203744.2613913532,1,6027.043884245964,1
51501.2574617685,29678.824097474844,48,1,1,4,545383.742213585,18,396371.3336920388,0
54244.86962920254,27973.48817055669,72,3,13,2,682801.261034302,27,75216.1418515283,1
108221.77080649852,0.0,56,4,10,8,0.0,6,373558.330496289,0
120546.12133207952,0.0,77,4,9,1,1025650.3117568536,30,12327.842425899127,1
134710.0071688868,0.0,44,2,13,6,102250.70444351512,22,14034.261904885603,0
75439.55530316498,0.0,29,2,11,1,1046850.3529744042,8,365129.5306519721,1
77358.47744988857,0.0,58,4,4,5,289545.72888918355,18,377553.455315296,0
40167.69445683682,71424.12507785625,66,4,5,2,452975.8821718048,1,366744.722409888,1
85521.46776342945,0.0,49,2,6,2,602519.0269490738,3,185307.11657364084,0
30062.83701295896,40458.85554646665,73,2,20,3,619810.8251744938,5,296115.7769012051,1
67126.52754886271,70582.17936052308,41,3,14,0,696794.1642841095,22,481559.7007209158,0
147813.71124985686,0.0,72,4,3,8,0.0,21,472453.02293922927,1
106374.61672660732,0.0,59,2,2,5,234120.2694939394,27,125647.4681706829,0
114381.73067966865,0.0,78,1,19,1,841719.8910242202,18,292619.8578992032,1
45371.417529219805,49177.39487349079,43,4,7,0,755090.8171261201,27,272374.06423990626,0
108185.1222861844,0.0,20,2,9,2,539064.569876945,5,375498.12450444937,1
103537.54588218276,0.0,40,0,20,2,870009.4059961783,1,62105.41019255217,0
121011.54104097212,0.0,28,3,2,2,729772.0821653068,4,64630.33100116677,1
25915.646580626268,43828.04474404766,54,1,1,1,357756.24316001247,17,334652.41622350464,0
47461.5637017605,60162.712051676965,79,0,18,8,0.0,29,308057.7932744384,1
56045.80251231256,33718.6147790799,44,2,19,4,377043.53781237657,22,295474.3240721146,0
79016.98492999465,0.0,29,3,19,1,408300.2506470592,21,388667.9026881416,1
115069.42577900596,0.0,46,2,13,6,178595.60947187795,21,108390.02275549767,0
76610.40690499173,0.0,34,0,17,8,0.0,15,251717.48854773253,1
24200.66619328089,24268.019883283407,48,0,11,5,239650.16591255635,1,84490.82257068857,0
142912.68071872136,0.0,78,0,6,4,289514.9742241187,1,479155.9458441362,1
116086.3527890594,0.0,53,4,6,0,975085.2808169912,16,304778.02023270587,0
21990.144281850928,29562.53535050743,29,3,14,1,824965.0271122621,8,189692.0600882636,1
144266.18053786134,0.0,58,2,17,0,566091.1124733497,22,47725.47233746971,0
39450.2024601184,18250.800833318848,67,1,16,6,202532.07137925964,12,385458.627975365,1
125555.09733090608,0.0,40,1,3,1,683377.7013905814,16,436810.5594825013,0
91656.14254045168,0.0,21,0,6,8,0.0,2,160090.79282483913,1
101431.21055173388,0.0,59,0,15,8,0.0,9,533.320384083602,0
22556.466311489254,44436.82212538628,28,2,1,2,373223.2502506909,2,292508.3992873074,1
141138.5139376584,0.0,57,1,2,6,237618.04551068807,28,255598.6094192492,0
45606.42507690026,57619.07224416157,73,4,3,3,436999.6707738111,7,391615.0539788135,1
140902.5429159337,0.0,55,0,18,8,0.0,11,246917.9495905818,0
50670.9374787215,19290.90478413524,65,3,6,5,216823.8090974251,29,213556.86063289663,1
67833.84451823134,79067.3172622459,49,2,4,2,669025.2763264745,26,277846.7216661101,0
22679.57348573731,59561.95524258554,35,3,16,0,1084087.2486552286,9,78019.80644079536,1
114406.27515347496,0.0,54,3,17,2,760278.9464061119,11,4549.820153128437,0
131608.1218524177,0.0,33,0,6,3,436525.2810361431,10,256555.08781182597,1
44853.37867941576,46990.31729767492,56,3,3,2,541172.1136350041,27,888.2375452771707,0
37199.77716253368,64362.0224123747,23,3,20,3,597316.6089012214,27,146067.04858025283,1
125895.70563925496,0.0,58,3,20,0,910947.201126118,4,23952.7529342084,0
48097.19883136665,53319.4999189689,35,3,19,8,0.0,2,135299.54205478373,1
101418.37897953698,0.0,47,3,1,5,415405.4539765626,5,342995.39429502806,0
27434.834254081838,33512.216421955054,80,2,7,5,378158.8949536657,10,341147.2696112524,1
41803.25170436544,28458.12840020483,43,1,16,5,261758.62520734948,9,303580.99973163474,0
63439.25402533406,56518.27089411456,27,4,20,4,532588.2893958559,11,327233.41803715634,1
80377.98395068146,0.0,40,1,2,1,1012288.9050857492,25,243385.095360431,0
62919.7319311674,43617.440277876834,22,0,9,3,661722.8338825316,28,11206.463523621756,1
148067.41936371865,0.0,49,4,14,7,89183.87837424956,5,205457.24499663396,0
113904.13664075264,0.0,65,1,4,3,328907.76677705284,14,412458.4130249011,1
31048.7147010201,22995.160537941432,49,2,3,4,205427.6070286654,11,184381.8206378996,0
76427.02311046064,0.0,62,1,20,7,96716.51044040755,26,75818.05666115793,1
107154.1773588356,0.0,49,0,11,3,628919.8438097581,7,243367.308444491,0
44732.893171380274,18415.05666464992,37,4,4,6,191690.44979293403,8,51666.925820107565,1
33595.66478834592,44067.34836171163,47,0,9,2,635570.6554776912,6,115470.01553694176,0
37878.062731773854,51038.583686113605,23,4,15,8,0.0,5,496887.3417154487,1
112421.35928884764,0.0,46,4,16,7,71851.8593639852,11,284018.1921413831,0
25679.25468112184,76229.11944524701,26,4,9,0,894701.3991021116,12,36847.56695929492,1
96079.08959720151,0.0,56,2,2,5,224936.8019790376,30,419683.6552962293,0
36412.57919415293,27911.198603651766,62,0,15,6,211118.6611091215,28,216341.9955519805,1
76810.66455355703,0.0,46,2,5,1,579970.6437161398,16,439896.0439357097,0
133395.49556441602,0.0,37,3,14,6,111859.58492624327,28,421389.8364758399,1
87266.57238104258,0.0,40,3,8,2,585154.122727461,2,107052.64808863967,0
29062.974108356146,70571.51178907612,34,1,17,8,0.0,21,364806.34470645,1
64401.31585758168,20275.341188702267,49,3,18,7,84769.57748185094,22,90417.8783513186,0
36968.672447017554,80613.65980304655,25,4,4,6,205151.86826399784,23,302656.31849129905,1
110714.992532731,0.0,56,4,6,6,143573.77278819238,30,389256.44870959024,0
110074.55904803915,0.0,38,2,20,0,660628.11432311,7,433352.7254493371,1
75333.46657383599,0.0,57,2,20,8,0.0,17,100155.97479922732,0
81398.60170511488,0.0,20,1,19,4,398063.2267544162,8,352978.8557767982,1
89296.87919251597,0.0,51,2,4,6,258635.48074638023,30,226675.6938366431,0
89108.6405730103,0.0,28,2,12,6,237306.1171480977,4,92530.5034205034,1
125825.60833595692,0.0,51,2,9,5,229083.15073229012,22,93422.59605872344,0
47486.79591385652,74503.28087654534,20,3,19,4,277004.5631421243,10,221706.618122332,1
96030.31544343445,0.0,47,4,8,2,857999.848292914,28,165038.84319167412,0
98483.81313666327,0.0,62,0,19,4,233692.96402653816,6,185526.1731477,1
59941.4002365436,20418.185571991227,47,1,7,0,1007248.5995123005,10,169741.41649327596,0
110105.6407744649,0.0,38,0,19,4,276597.18704776675,17,285255.4206948028,1
58577.91790437313,57985.21366798041,47,3,14,4,397209.75417135697,22,19479.95771742267,0
60247.796693185104,45466.21171606919,70,4,19,6,123565.03490342628,25,345574.2481119563,1
29211.576180532706,82599.47308999902,58,1,11,0,1171703.144401545,28,445097.9031121447,0
92255.393220765,0.0,74,1,6,1,996332.2364953576,26,127807.38138527836,1
30723.454879544686,40714.40287947902,55,3,1,4,496943.497276901,3,404062.5881308816,0
89589.15913719429,0.0,74,0,5,4,532692.3203261257,9,328495.4746173355,1
143770.0379319929,0.0,55,0,15,8,0.0,20,312056.8508281587,0
84930.13960832203,0.0,70,3,16,3,260947.1700256817,18,467834.8870488333,1
20826.25797354796,18813.253712690755,42,1,7,4,474366.3842243436,17,152356.98549493344,0
35874.049808869786,63255.64092226174,26,4,8,2,828761.2744996686,6,165568.5173259842,1
149566.44245807087,0.0,48,3,20,1,710425.0620935537,2,199897.83058400775,0
34209.79900089839,84529.94703590112,64,3,8,2,314467.9034517445,13,6332.642900639729,1
148690.1400712274,0.0,46,3,14,3,309298.4920308143,10,60167.22583378864,0
58969.61709369459,46916.73788012584,62,4,2,0,439517.3272635127,1,457671.5706506984,1
75948.2500497816,0.0,53,0,3,0,863029.6923571912,28,442812.71698469087,0
136390.73547619165,0.0,68,0,20,1,481351.4198580194,1,443615.02262100985,1
68224.38295956347,60710.85768662673,52,0,5,5,287787.2572938734,20,291088.8407156763,0
91296.70561808892,0.0,63,2,3,8,0.0,12,326723.539558208,1
88236.757191071,0.0,43,1,4,4,364274.2808741281,4,38546.21543692066,0
112920.69047985847,0.0,23,2,12,7,123622.73601321343,24,356883.2251475029,1
34951.317161176485,36190.48659451269,40,2,12,6,293749.09401988506,8,174654.4629482425,0
69664.6269106828,56598.1437784938,32,4,20,6,261594.4519070838,9,32164.47859467436,1
137336.5949963823,0.0,47,3,15,1,998282.334643677,16,108624.166076976,0
123635.4066487488,0.0,60,3,3,5,176482.80013297554,28,475082.005964816,1
147220.79630222893,0.0,49,4,14,8,0.0,9,272639.1837008476,0
51314.062753585626,24763.492885757285,25,3,9,8,0.0,22,252353.755647782,1
101197.14511188312,0.0,51,0,17,3,703127.567785138,9,307912.53079442674,0
118033.74821753912,0.0,32,1,17,2,491985.3870904008,14,452078.5464454686,1
31142.43824080585,77120.48425997286,59,0,16,0,1088869.025653832,15,43290.81384992489,0
142282.50879809615,0.0,20,4,16,8,0.0,24,87370.3122589079,1
135785.12093451002,0.0,44,2,20,8,0.0,18,373371.3132637278,0
79040.22134700353,0.0,60,2,3,2,822025.706864754,23,367558.63270436646,1
113611.1771787052,0.0,42,1,16,6,228457.11050387213,29,257946.0267349432,0
87899.87443817385,0.0,77,4,5,4,543553.1708319633,27,30981.289953804448,1
69601.79398711401,30840.831261744348,59,1,6,2,815444.1948678251,26,98018.71399618885,0
24284.54560422233,79161.94437048446,72,2,6,3,324481.9661578581,20,122192.02179130356,1
74303.60703238337,55416.1862350692,49,2,12,4,526012.7636483622,8,108202.21540306964,0
53238.32841710623,26523.138042115905,68,1,9,4,227107.1849439482,11,368287.9447457905,1
125863.3310804224,0.0,49,2,14,5,352896.5467636758,4,416884.4775216123,0
132571.16864136772,0.0,24,0,6,4,459218.2833887488,23,288427.43488016987,1
149073.2153585859,0.0,42,3,6,7,85688.65913191563,16,485519.2134193929,0
70215.7670175152,76593.32506567557,33,3,5,6,163209.12971928078,14,341925.27281684,1
37477.74698865382,56247.172315251584,53,4,17,2,431867.3224578408,27,221297.19010321176,0
39752.91157725922,19915.162535854837,29,1,10,4,495370.0894264542,5,311029.34733337065,1
21553.94950090105,10282.858946258884,50,1,8,2,470859.5388523385,18,319827.25111292035,0
55585.4536219228,76213.54776867533,37,0,11,1,488494.6254159813,27,223975.5536249871,1
56582.88040935336,50799.552689598575,48,0,12,5,226487.95723110263,30,264289.07369078865,0
25904.338631662547,45116.64256911493,31,2,5,4,322538.294243364,8,26312.235558501485,1
94300.81740965164,0.0,56,4,6,3,348458.5539839406,26,365134.79851317685,0
48060.32822761347,21405.81599356352,23,0,17,6,242470.44936999812,25,405154.4866528605,1
42339.58454015595,57908.90847517063,42,3,2,8,0.0,17,220589.85057061916,0
104654.82280782609,0.0,80,0,8,8,0.0,16,317231.0584801153,1
89633.57727266234,0.0,48,3,5,6,100780.34664549003,7,107403.75216555689,0
125796.42757004438,0.0,75,0,14,3,422402.3542466674,19,313701.64302251185,1
79466.07768436249,0.0,41,0,17,1,361480.10734018194,8,165226.89959156,0
34268.08918927269,53046.315681814296,66,3,10,4,389929.3097364873,7,488922.119991431,1
84925.0940908193,0.0,50,3,3,1,371147.648317334,19,429889.3438457528,0
108459.97181625493,0.0,35,1,6,0,1157121.8366949132,15,313617.54386820673,1
149179.6409595387,0.0,43,3,7,1,620215.9778971242,12,214936.6324175507,0
90678.35766919624,0.0,29,0,20,1,361793.9422442809,1,117722.43232091906,1
142936.93494554938,0.0,47,3,11,8,0.0,18,90439.22622855847,0
82122.70341711397,0.0,34,3,15,7,127833.98306718556,30,319827.35879215325,1
89870.19683471926,0.0,49,1,7,4,501904.8872674076,25,126669.4186143058,0
80522.42924089768,0.0,30,1,18,4,260954.95972741497,25,40608.23661626861,1
42513.58622031465,81852.0308015103,57,2,10,0,448532.5638917056,24,14285.1021053918,0
134965.41715633773,0.0,78,4,1,1,475630.3687894378,26,281630.4532250485,1
49614.098205715054,52903.879914932055,57,2,19,2,776873.5505191026,24,152427.9305588221,0
138418.31025580852,0.0,34,4,6,1,513188.94629230094,17,104035.39179190614,1
50749.36372817546,10094.322804333588,58,4,10,2,740556.5591572532,23,491165.9138922488,0
44629.36135146138,67706.59606246208,61,0,7,4,259800.35415213383,18,286856.20641337574,1
63510.73474567346,81213.7535743117,55,1,10,3,312960.2237410184,30,434947.3303722545,0
134168.45246933366,0.0,79,2,12,6,218634.48707934428,23,3449.8505818302274,1
137269.91679766277,0.0,45,2,9,5,223540.2214330813,21,170831.33562661352,0
27842.64828417418,41768.85980253246,70,0,5,1,1023051.6966252008,15,359499.13043177815,1
55187.81996578491,25991.022516316007,56,3,12,0,1157053.8695865548,18,140980.90007969228,0
44582.21487954505,44659.17628431402,28,2,4,7,80755.86601203632,2,306728.6604447821,1
142033.13877713104,0.0,55,1,16,6,221492.9260968681,4,466808.48107008974,0
109330.24597470094,0.0,27,3,10,2,332538.51527570613,24,371608.96811040986,1
64134.56123030208,47742.60052287934,50,4,15,1,397042.0092334552,13,438744.3657262431,0
126392.02797417526,0.0,36,3,15,5,400779.2097702928,29,39438.94201100978,1
39194.9398540617,80157.7660337669,49,4,16,0,744743.9416924898,13,428484.58353381045,0
100076.51230295468,0.0,66,2,12,1,585968.1259811599,10,29826.455740139645,1
146222.75264844694,0.0,48,1,7,0,805318.6614968794,11,137885.77409999643,0
145630.01340849395,0.0,34,3,10,4,433264.9684727936,16,152852.27069629004,1
67545.70757505888,62662.27937245524,45,1,18,4,422669.7803421501,13,378432.2934213812,0
132493.21562512332,0.0,71,3,13,6,120821.15777906052,15,86996.3432130887,1
65772.89284770541,76883.56097036708,46,0,11,8,0.0,5,404965.88573512144,0
140732.90331360546,0.0,21,3,15,2,709010.1532755368,10,196379.63250478284,1
95318.6044640161,0.0,41,2,11,6,150644.84749083853,6,72489.6803167555,0
145383.20083343142,0.0,72,0,19,0,804254.8539766283,27,431486.8484021931,1
87215.46134294254,0.0,53,4,5,5,301972.0535990115,28,350904.0998998801,0
135497.87695737265,0.0,69,0,6,7,66374.1866700848,26,375105.4648571171,1
119723.50932354698,0.0,45,2,15,3,685265.303059529,8,86796.76256275499,0
64173.17004132419,34667.55958728392,28,4,15,4,450344.4377528895,17,195658.4096370328,1
111671.13251416196,0.0,55,1,18,7,103037.16937619729,26,30971.51796217351,0
111861.5065752824,0.0,70,4,15,0,798242.6621722804,19,154622.45230122912,1
125631.99276465768,0.0,55,2,7,1,426126.32077902,10,316184.96047756536,0
99497.91636606616,0.0,65,4,13,0,921919.1923802074,8,199470.6966578509,1
88933.9793292785,0.0,56,2,16,0,627223.2599050305,4,258202.52063841664,0
49533.94131687686,41784.36639737279,28,1,3,6,274738.40861277445,9,88395.31498977011,1
120293.1432119796,0.0,59,3,8,4,359205.8678931714,24,39489.42853753395,0
21255.64446987855,60083.60848481635,73,3,11,8,0.0,15,268549.47128488,1
108812.1727523874,0.0,48,1,2,0,894847.7892500532,10,205917.8307288073,0
148858.7617669794,0.0,28,2,17,3,399620.1922788467,7,449876.49715135817,1
31103.220511447496,76554.48953220011,43,0,13,4,326076.0463278176,7,149762.91993459538,0
149541.60699283416,0.0,73,4,11,6,217643.21326159645,5,472339.8360461664,1
103676.16453383472,0.0,40,4,20,5,343445.362885997,3,48183.247274238725,0
118976.86672118936,0.0,65,0,13,8,0.0,29,437201.5121308729,1
97201.00940764972,0.0,57,0,8,7,50961.47637075218,24,475884.6670915072,0
82208.63593250653,0.0,74,0,10,2,404163.3237643384,1,426440.3316058312,1
140977.5690899616,0.0,41,3,3,2,360232.269451054,22,317723.82022043865,0
95161.03425974978,0.0,64,2,6,5,410278.9727986657,16,335747.54394969787,1
77265.55920691663,0.0,54,1,12,4,308869.3989947277,5,332909.5146526327,0
32799.12142935592,19854.737500346208,27,1,1,8,0.0,21,393401.0578756479,1
111022.53708375244,0.0,40,0,19,0,782919.0852551102,4,308261.11250462366,0
47486.97393009951,37549.915739365984,80,4,10,7,58400.21401677542,7,442585.5363810654,1
59967.2130989335,12485.706583970068,47,0,4,2,581836.9372850567,28,263568.99805845943,0
127773.08369120788,0.0,20,1,13,3,732189.3305120202,23,161601.2855222958,1
74937.83311070422,83377.05486102242,49,4,12,5,197567.987980425,19,47177.63525613583,0
27393.839631032264,40103.293509936746,70,4,3,6,220020.38044404724,14,240349.0017943676,1
147637.60109699873,0.0,47,1,11,7,108463.10818007142,19,213447.66217137265,0
122336.13554096776,0.0,28,0,11,5,159366.51612445447,16,70010.41066018787,1
37080.66605036199,39145.6403254973,53,1,11,2,414103.4061381744,7,296680.34271109325,0
119830.9406857542,0.0,71,4,6,8,0.0,8,384897.5118413314,1
69056.27198843917,32130.16329187239,44,4,10,6,198222.84743886755,24,301531.0923940034,0
79189.15044288558,0.0,26,2,8,5,177281.56967352153,28,444621.9072389458,1
145574.96904131392,0.0,44,0,10,6,133419.0422042958,2,315290.78067017737,0
24373.62155709184,35570.783680703564,22,0,9,2,586096.1943093977,12,320876.97077979136,1
30350.99856017597,40053.64803933897,50,0,7,2,595266.463789086,4,456493.5053785702,0
123396.82888526587,0.0,76,3,4,1,731091.3549656759,13,120345.2794384684,1
114610.01487035204,0.0,46,4,2,6,234856.9286414925,29,347896.27207393514,0
103723.56653935603,0.0,32,0,6,1,912554.723695584,28,290472.00663508574,1
122916.10700863625,0.0,49,2,14,6,269619.5088599926,8,161338.4712569691,0
116476.11051330176,0.0,25,1,7,4,525637.9690492699,14,356566.6344608172,1
137541.00795857975,0.0,42,4,5,2,636855.5868986114,28,394393.5819131653,0
66655.57787774235,53629.44140030429,62,3,3,6,235644.91993271123,25,275927.1550367713,1
66382.5292558815,50867.289512045805,59,0,13,5,307011.3096761131,10,295725.0925264557,0
135327.19564797054,0.0,38,0,13,8,0.0,13,9084.393629839204,1
