salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target,block
32104.333534547128,33541.44143823337,27,0,5,8,100000,30,409610.55844345276,0,4
46946.55592172587,67968.10045552632,38,2,5,6,300000,28,161298.78793360363,0,4
143911.95656388858,0.0,70,3,4,8,100000,6,280734.0424862654,0,4
144435.72791189537,0.0,33,0,11,8,100000,7,159060.0697004074,0,4
123038.42285414806,0.0,35,2,1,0,900000,3,469212.6936970241,0,4
150000.0,0.0,34,2,19,3,600000,8,344406.7904740515,0,4
86002.30841500883,0.0,80,1,13,1,0,10,341734.3987864631,0,4
135244.79429849156,0.0,47,2,16,3,600000,3,428879.0352655134,0,4
51921.118919817694,48175.72058622214,48,1,3,3,0,13,88254.08047632265,0,4
140011.8595489048,0.0,20,2,8,8,100000,8,455109.82219817874,0,4
124573.24203417568,0.0,50,2,18,3,600000,13,226359.96398126183,0,4
139204.4734228258,0.0,51,2,1,6,300000,15,242491.7422388126,0,4
54838.834615783635,49335.57515943845,37,4,18,2,700000,7,311832.224668092,0,4
95281.62739992702,0.0,29,4,1,3,600000,20,98538.75222790308,0,4
33257.68602659744,14756.665236382043,35,3,16,6,300000,4,461654.1996001079,0,4
31146.33471511359,25462.601368990756,79,2,13,7,200000,1,130552.30777991458,0,4
129385.7920812401,0.0,54,0,1,0,0,27,252378.0061666928,0,4
104130.40204293956,0.0,69,1,13,6,300000,19,0.0,0,4
114425.73221655648,0.0,69,0,18,3,0,27,95450.33109654221,0,4
130621.36612237559,0.0,34,2,13,7,200000,1,123869.68752120668,0,4
34563.34391050933,14339.56496363936,22,1,4,1,800000,12,264987.91760576057,0,4
88682.332503476,0.0,69,4,6,6,300000,16,92486.16632374465,0,4
145398.37174974967,0.0,47,0,15,6,300000,23,367461.88040096994,0,4
137573.70601619553,0.0,78,2,14,2,700000,13,285154.93437125575,0,4
150000.0,0.0,68,4,19,2,700000,25,217924.74001861026,0,4
59949.87921765214,37341.29140038049,51,4,12,5,400000,16,457768.4460331906,0,4
110585.57065282401,0.0,76,2,3,5,400000,22,354185.0443173342,0,4
110923.2080748947,0.0,66,2,16,1,0,5,271318.2397300399,0,4
29884.91704680981,28990.193064909967,20,4,9,3,600000,15,471401.59276785026,0,4
39766.34986229027,67181.33516231993,42,0,20,1,800000,23,429661.0262553003,0,4
41731.830707987785,30866.864757499876,53,2,2,1,800000,3,274913.58350354887,0,4
59038.136054245246,31832.167237719183,20,0,10,1,800000,6,423295.6190859836,0,4
130895.24488297786,0.0,52,3,7,4,500000,27,7903.525198420128,0,4
39274.608036382895,22118.913259404253,37,3,17,3,600000,8,65840.91359066112,0,4
150000.0,0.0,62,3,14,0,900000,17,170528.02927582536,0,4
130806.74560854319,0.0,55,2,12,2,0,7,249959.34505488907,0,4
34869.157284353445,29802.826434442213,21,0,12,6,300000,16,20222.45033025655,0,4
146509.0271581778,0.0,60,2,4,8,100000,27,359674.9325280033,0,4
72064.26197618352,41223.22275524859,52,4,10,5,0,23,446113.84760635893,0,4
50461.684237348774,75000.0,46,3,17,4,0,26,123653.67013153015,0,4
44961.15836508143,19966.44170244913,32,0,5,3,600000,21,103104.28487644158,0,4
141969.60602798391,0.0,64,1,19,6,300000,13,20101.744333761788,0,4
129055.1464657934,0.0,50,0,16,2,0,16,343649.8668696267,0,4
131372.0392834195,0.0,27,4,9,0,900000,14,343039.8501938539,0,4
75392.67974767479,0.0,62,3,11,4,500000,18,431483.00528252055,0,4
129673.07720291811,0.0,64,2,9,3,600000,18,334071.39975634625,0,4
28127.633215189187,68110.30901538515,44,3,7,2,700000,26,37281.51361078341,0,4
25052.67017554232,49371.243434116215,29,1,8,6,300000,26,116486.35178401355,0,4
20093.81935591161,34779.07267583999,38,0,5,4,0,26,243052.61435254276,0,4
146549.30736111721,0.0,22,2,5,5,400000,11,139864.54232264534,0,4
73949.16377974782,75000.0,60,0,11,0,0,23,69425.38361625145,0,4
111500.82150516803,0.0,63,1,9,6,300000,21,405808.6815593713,0,4
100118.25051569367,0.0,34,3,4,5,400000,13,372884.00627212366,0,4
36172.48393084949,55186.01276892974,57,1,10,8,100000,13,98089.50013328785,0,4
69589.34491866177,75000.0,46,3,11,0,900000,4,419608.8103363221,0,4
59158.285555092676,21655.960355929903,39,2,3,8,100000,30,147612.54874166148,0,4
61271.912433768644,42123.384812261575,50,4,9,0,900000,2,23962.737163407102,0,4
126106.02148714988,0.0,28,2,9,6,300000,20,440198.16560277506,0,4
42836.89270529203,50534.7037396317,29,4,1,7,200000,7,113200.33235378441,0,4
62138.19614352251,34561.208846391986,49,0,18,0,900000,26,363842.1866163084,0,4
103693.54385300726,0.0,20,1,15,7,200000,8,234874.15164777564,0,4
74912.8582074363,57959.29203721559,47,2,19,6,300000,14,231729.3283034112,0,4
131239.44098198792,0.0,53,0,20,7,200000,1,388921.7835734807,0,4
27462.045474368846,30566.808072753265,55,2,10,1,0,29,222848.15300454845,0,4
150000.0,0.0,53,2,11,6,300000,9,314047.77735519945,0,4
33677.54534297442,15711.415193057706,20,1,15,6,300000,25,319743.982612354,0,4
74895.46932011888,0.0,71,3,12,7,200000,2,199384.58204700518,0,4
75417.1554219727,0.0,69,1,12,1,0,19,426654.72547844873,0,4
115691.11645571484,0.0,70,0,13,8,100000,1,90956.4174110697,0,4
75474.92849293139,0.0,66,3,4,0,0,22,364547.0494356515,0,4
29294.199795593206,50929.799263478126,52,0,8,6,300000,30,287350.073285023,0,4
98696.90715428656,0.0,64,4,3,6,300000,28,421210.5095793365,0,4
145734.9352701642,0.0,37,2,8,1,0,14,76653.59880891725,0,4
115219.13415980784,0.0,61,4,16,5,400000,14,303345.2607235531,0,4
57239.59160605875,18091.723697493228,40,3,7,4,500000,13,79566.06824938995,0,4
40716.61714424833,45891.462674228715,57,4,4,8,100000,6,161202.92394145258,0,4
35607.842485513895,69405.39830271495,47,4,5,2,0,14,396711.46173115814,0,4
38467.4620297754,66358.95641520283,58,0,10,0,900000,11,468975.6799395997,0,4
34516.323297396484,14668.05005995969,52,0,4,3,600000,4,351542.71768539515,0,4
87118.38487855016,0.0,75,1,7,1,800000,1,389759.50879437977,0,4
21704.47525305205,75000.0,42,3,2,4,500000,22,0.0,0,4
131916.5822883895,0.0,47,2,1,0,900000,23,28476.430020817672,0,4
20000.0,66821.20442098062,45,3,14,7,200000,13,280023.08846037544,0,4
136260.37210409433,0.0,50,4,6,6,300000,13,204351.34746925082,0,4
137064.2621213855,0.0,80,4,16,6,300000,30,174922.35730626184,0,4
105910.46089709319,0.0,56,1,15,4,500000,9,184037.1417358354,0,4
146858.0023826931,0.0,75,1,8,7,200000,10,378464.6426950648,0,4
99080.94172908209,0.0,70,1,19,2,700000,14,490992.56145735213,0,4
150000.0,0.0,35,0,18,6,300000,27,31835.63107782996,0,4
128585.75951883044,0.0,35,2,6,2,700000,25,430724.5005673258,0,4
106895.17163014747,0.0,30,3,17,4,500000,11,427165.9157344339,0,4
46043.1476818667,45621.57973770816,25,2,19,0,0,9,12736.135317046566,0,4
133372.6047276264,0.0,20,0,15,8,100000,19,152982.97800500214,0,4
58121.318226957,10513.85948529774,49,2,3,8,100000,24,151971.96940988483,0,4
128303.32508085464,0.0,29,2,3,6,300000,26,115621.98885646074,0,4
127780.22666004076,0.0,20,0,9,1,0,24,219768.36415318522,0,4
111914.98455720914,0.0,80,4,7,1,0,9,376999.67903892003,0,4
74487.83677727605,51658.86097541808,53,1,2,8,100000,22,2987.091543357332,0,4
110692.42128620396,0.0,37,3,10,2,0,10,209289.51945125184,0,4
123203.87876994048,0.0,20,1,6,8,100000,8,354538.4134282008,0,4
55426.87459319118,62020.63308606993,51,0,7,2,700000,24,409798.1613515531,0,4
21613.14842732423,16458.59320730708,48,2,6,4,500000,9,477004.95198523026,0,4
136622.98126154547,0.0,72,4,12,0,0,8,252124.36227169618,0,4
31747.22997308195,54753.088720422376,37,4,3,3,600000,15,377152.9883163798,0,4
27261.68655482176,47286.54288697258,20,0,13,2,700000,23,438469.82328938413,0,4
52082.08016478138,37517.94751445706,29,2,19,6,300000,15,411843.4515224112,0,4
130478.88559285288,0.0,50,2,13,7,200000,7,42321.63378765334,0,4
67890.95557190038,0.0,67,1,16,0,900000,26,346948.64418384555,0,4
57001.267857725514,75000.0,38,3,8,3,600000,9,157706.17585916253,0,4
40115.124797597666,75000.0,56,2,6,7,200000,28,288104.50458219426,0,4
30538.230774562788,10229.37993491319,47,0,18,5,400000,2,213594.51505711317,0,4
126710.86484117442,0.0,63,0,8,4,500000,24,307156.9321391842,0,4
142030.59115965056,0.0,64,0,9,6,300000,16,108024.77998218688,0,4
74961.9379490097,0.0,66,0,8,3,0,1,314154.9157598934,0,4
45209.13971153571,15319.823304279565,44,3,15,1,800000,2,366139.1073496696,0,4
99564.27523449971,0.0,33,3,8,8,100000,8,259034.5862340707,0,4
20000.0,46092.39824814543,39,4,6,1,800000,18,500000.0,0,4
28750.777660729185,15580.928021851392,32,3,4,4,500000,9,307074.353721996,0,4
88888.60704769121,0.0,25,0,16,5,400000,27,315656.7384555729,0,4
102441.31312701832,0.0,29,3,2,7,200000,26,264013.8779498608,0,4
137144.7327725827,0.0,48,2,13,4,500000,29,28740.971319113392,0,4
73950.97033180323,31749.932095230928,58,4,17,6,300000,5,87316.8951413818,0,4
108617.34379632674,0.0,28,1,7,5,400000,13,117819.45023887334,0,4
129547.04580513676,0.0,26,2,18,4,0,1,280001.2699510819,0,4
24212.009300234167,14703.347002423612,61,3,9,3,0,10,233569.88496940417,0,4
109509.34819604868,0.0,77,3,14,2,700000,13,234296.82846922733,0,4
27845.527398957976,75000.0,58,1,11,8,100000,6,500000.0,0,4
146119.39708203755,0.0,53,2,13,6,300000,13,395961.80601459683,0,4
20000.0,72417.42714343422,32,0,16,5,400000,24,349585.3041314073,0,4
120769.53923919008,0.0,47,2,10,4,500000,11,65223.54144761553,0,4
121612.5927676927,0.0,74,0,8,4,500000,8,251127.7244807296,0,4
49872.334729461705,64880.10578404651,57,1,5,2,0,15,359364.29296401294,0,4
68515.0274276772,24813.65699419097,62,0,4,6,300000,21,132930.17694173515,0,4
51840.05197564278,37906.7631607167,57,0,13,6,300000,26,492729.7944694276,0,4
150000.0,0.0,80,0,13,5,400000,21,297983.1052025763,0,4
150000.0,0.0,34,2,5,4,500000,11,61386.66108349554,0,4
68284.39711827527,75000.0,39,3,6,0,900000,30,229760.13298272114,0,4
42227.61327950314,19361.261034109848,39,3,8,0,900000,16,287391.26160818426,0,4
30641.227822039542,45998.08149224627,43,3,5,8,100000,6,322319.0861965397,0,4
139321.32511966984,0.0,54,3,4,8,100000,6,104210.4017020308,0,4
82075.95462604279,49035.482299708005,53,1,17,7,200000,24,213667.508192009,0,4
134681.49950108633,0.0,41,1,8,5,400000,5,273750.7329364491,0,4
27108.855745674926,59647.3598928237,44,2,2,2,700000,2,119721.2761106567,0,4
73766.27881206377,0.0,80,0,15,1,800000,23,411753.709533958,0,4
135139.61622926535,0.0,58,3,6,3,0,26,489608.72352897184,0,4
50060.37578439558,47991.29861263024,50,2,13,7,200000,3,138893.73207678093,0,4
20000.0,29338.7455608027,23,4,17,6,300000,28,0.0,0,4
32881.96487364148,44134.9121474682,33,2,4,0,900000,10,385713.7593653002,0,4
67246.46910898121,0.0,65,2,15,1,0,13,73471.19452253239,0,4
85226.24310833363,67583.60707813235,39,1,7,0,900000,29,364278.52723377873,0,4
20000.0,42880.03557219458,33,1,18,4,0,14,447482.3428045967,0,4
47929.51496203391,41479.40275866795,31,0,6,4,500000,26,395386.0909311526,0,4
141055.36992924492,0.0,20,3,20,3,0,25,40500.66282308057,0,4
117022.95015314427,0.0,41,1,5,0,900000,13,218844.7332822331,0,4
69640.03414166515,56640.406124512156,54,2,10,7,200000,22,75807.93915415627,0,4
25896.208475988606,28048.166538811198,54,0,8,6,300000,4,171912.5367503569,0,4
55658.733777364876,58040.766235111,40,4,11,7,200000,12,374688.92923590634,0,4
109865.03632909998,0.0,20,0,10,1,800000,2,79760.03609880168,0,4
108364.34171187448,0.0,71,0,1,5,0,6,303249.99894689384,0,4
101178.29813457362,0.0,63,0,1,1,0,17,221927.4218385875,0,4
124575.70790566975,0.0,54,4,12,5,400000,21,333461.0693428362,0,4
148731.42000456186,0.0,51,0,20,2,700000,12,38372.57837950328,0,4
139491.43522597518,0.0,74,4,18,0,900000,14,243769.24286431208,0,4
80236.95534211502,0.0,75,4,9,4,0,17,232471.9454511528,0,4
46912.55780396579,75000.0,37,0,4,7,200000,18,479191.2879941483,0,4
114033.45714215259,0.0,28,0,2,2,700000,9,72925.39613963917,0,4
50237.34589898689,48332.102412720524,53,3,10,7,200000,4,77734.066470252,0,4
150000.0,0.0,77,4,10,2,700000,4,500000.0,0,4
89429.34949681368,0.0,59,2,6,1,800000,6,199842.93258619888,0,4
142679.48250575617,0.0,25,2,14,3,600000,27,191650.89071336796,0,4
150000.0,0.0,33,2,3,4,500000,8,401009.05372604134,0,4
90561.33362898193,0.0,62,1,2,2,0,24,139970.2291423178,0,4
137931.398917329,0.0,40,4,16,7,200000,12,357281.16092474514,0,4
93100.32006203002,0.0,70,0,8,7,200000,3,373380.1499379288,0,4
33203.74162834879,73322.28987793365,20,0,20,4,0,16,433826.8061474389,0,4
110258.8291697046,0.0,74,3,12,0,900000,10,392424.86867864954,0,4
146568.30462685224,0.0,44,4,9,4,500000,22,331080.59061875736,0,4
150000.0,0.0,20,4,2,1,800000,29,273272.61363067507,0,4
67760.21776724668,0.0,58,2,3,5,400000,26,461119.34689393884,0,4
150000.0,0.0,70,1,14,0,900000,14,36726.39852216969,0,4
57065.286654141404,50551.276374729816,51,4,4,7,200000,16,353644.25071833323,0,4
114715.94372982903,0.0,30,4,3,0,0,7,110389.11337858334,0,4
103621.1312948732,0.0,80,1,12,4,500000,24,142228.2490729282,0,4
22819.68500421341,26845.91171976999,28,3,15,0,900000,12,149791.96798867005,0,4
128282.57351614574,0.0,69,3,17,8,100000,16,293257.32916186703,0,4
136789.34498401763,0.0,59,4,3,6,300000,25,430399.40267296525,0,4
117649.84961217946,0.0,75,0,18,6,300000,4,397528.95472835394,0,4
138822.46056300832,0.0,20,3,16,3,600000,9,209949.96936163676,0,4
137614.2897484961,0.0,22,1,13,5,400000,21,466006.248966542,0,4
138565.96784201651,0.0,46,4,20,7,200000,19,294465.16838348244,0,4
150000.0,0.0,70,0,16,4,0,20,481727.8928439914,0,4
125957.60398995182,0.0,20,4,11,2,700000,19,165244.25671105238,0,4
140904.25849370993,0.0,48,2,1,4,0,13,425020.6255153486,0,4
34638.21472391821,49471.66565715377,40,1,3,8,100000,7,276742.4582728631,0,4
93033.5690237163,0.0,42,2,5,0,900000,3,327665.1042632976,0,4
150000.0,0.0,43,2,8,6,300000,3,197812.8895648357,0,4
89663.1790115619,0.0,77,1,16,1,0,5,229596.08387385868,0,4
134523.46327276362,0.0,20,2,20,5,400000,25,317327.0404467552,0,4
125468.9847248107,0.0,53,2,12,2,0,3,454289.61887483136,0,4
129695.74736154258,0.0,20,0,20,3,600000,10,262210.36827499524,0,4
125973.47495220658,0.0,25,3,17,3,600000,26,206561.15803803992,0,4
36067.13730218558,45819.37908191456,45,0,9,4,500000,13,459571.05027242954,0,4
28307.206185879004,69971.24857897054,58,4,19,4,500000,14,168058.2584231656,0,4
140813.75866154628,0.0,80,4,11,6,300000,15,461344.65972884145,0,4
54315.50859712071,75000.0,34,1,13,6,0,13,113723.58768687789,0,4
47553.50311483596,65977.44433466293,51,3,19,7,200000,23,124849.22730434741,0,4
30371.37949972355,32504.403138458445,46,0,15,8,100000,29,439426.36166359467,0,4
24493.93979752808,52925.55333143425,55,0,12,7,200000,4,0.0,0,4
139581.27130780322,0.0,80,0,7,5,400000,6,113508.88504137896,0,4
72040.90503244183,68029.49975721023,45,0,4,2,0,12,492625.592910145,0,4
46980.40323643405,61851.511482956405,54,4,4,7,200000,14,25410.55084956334,0,4
36150.82992253684,14255.092434570326,49,1,18,8,100000,8,326634.86000241083,0,4
64142.892851429104,53127.72008905107,30,2,11,0,900000,4,9748.717373433472,1,4
66133.0294113231,30521.999154129277,24,0,8,7,200000,11,134178.11216236916,1,4
56028.539096857065,75000.0,57,4,8,7,200000,1,253881.30487601217,1,4
78770.47083514422,10000.0,33,3,2,1,800000,22,92681.93397366817,1,4
117483.84333783279,0.0,50,4,9,6,300000,6,43277.82552404412,1,4
66872.20596666806,42622.41683643107,38,4,7,2,700000,4,106687.06141615291,1,4
31461.451119839352,50424.19162176964,74,3,11,5,400000,13,124523.94489563811,1,4
54601.60656529731,75000.0,40,1,6,6,300000,20,261394.83520633547,1,4
56493.23497914771,53650.32110970369,70,0,8,7,200000,24,321735.525284846,1,4
44386.0496534386,41368.06516052301,75,2,8,0,900000,11,63873.04871847562,1,4
114312.52272365402,0.0,40,1,3,2,700000,10,182276.82461016934,1,4
103427.50676263907,0.0,29,4,17,8,100000,28,399044.17452921794,1,4
93041.71018632161,0.0,34,0,16,0,0,30,422409.561885196,1,4
40086.15039343787,75000.0,20,3,4,7,200000,29,364759.89675069595,1,4
97783.96710252088,0.0,27,3,3,2,0,20,308182.6186658317,1,4
51109.62856405151,30096.998814034727,22,1,7,2,0,1,241617.34063109325,1,4
135725.6469074327,0.0,49,0,17,1,800000,6,131932.98936182688,1,4
67038.63996436053,27570.596675620494,30,0,8,7,200000,6,228213.72796846597,1,4
90504.08363598437,0.0,33,2,12,0,900000,26,56064.88340838513,1,4
124911.24404682094,0.0,49,1,17,1,800000,13,242909.64785498212,1,4
67099.3310381934,75000.0,30,4,18,0,0,23,130588.55641727816,1,4
88419.62941409354,0.0,45,1,16,1,800000,1,217587.9312353474,1,4
104620.07919870538,0.0,47,3,11,5,400000,14,484147.1036322911,1,4
103307.18879182743,0.0,58,0,10,8,100000,19,262345.84733767627,1,4
97526.31707190836,0.0,56,1,14,3,600000,25,147698.23909779734,1,4
64736.1082552505,70738.48698781268,74,1,3,7,200000,29,500000.0,1,4
58934.019414340204,75000.0,80,2,10,5,400000,30,403182.55890712916,1,4
72304.66522515054,23886.735323375135,72,3,11,4,500000,29,253141.09992560616,1,4
72010.79345919064,63558.01812579291,71,0,1,2,0,4,427392.868546301,1,4
89136.86068127873,0.0,57,0,5,3,600000,9,241700.15942871064,1,4
35134.271456367765,45063.61358766635,70,1,17,7,200000,5,310950.6972395654,1,4
67202.09251331081,0.0,55,2,8,6,300000,8,261709.87411449885,1,4
36453.27900701722,45866.83663974582,67,0,2,6,300000,14,30126.22777291437,1,4
80271.57399861934,0.0,62,1,16,7,200000,14,17402.463830500914,1,4
62964.07385743418,73478.32541565325,34,2,1,5,400000,28,478758.7638300497,1,4
39209.591021391905,25670.883642159748,62,4,12,2,700000,4,251562.77298747856,1,4
108889.99609262357,0.0,49,2,12,4,0,28,273844.6235530714,1,4
35142.58089335011,66586.8751576509,62,3,7,0,0,19,358560.1727969724,1,4
62648.26050518519,75000.0,23,4,20,5,400000,6,102852.23604075264,1,4
67716.30763926863,61804.65793504263,20,2,7,5,400000,4,24957.75008921593,1,4
65567.740599209,70086.6931209815,79,4,12,6,300000,12,297175.69791137695,1,4
38161.67251684704,15095.630028645435,70,3,5,8,100000,7,227583.24450608058,1,4
76911.31486328875,34846.51283727048,28,3,7,0,900000,13,136715.88168763774,1,4
54478.747380275076,43287.128626439655,62,1,11,4,500000,13,102676.19799274224,1,4
49989.55254914993,66067.7845781097,77,3,2,8,100000,8,262755.25988631154,1,4
40174.76999477574,35695.04885184337,65,4,16,8,100000,8,152228.64811743726,1,4
58328.37382862944,48340.930663595245,36,4,3,4,500000,22,155761.4202495361,1,4
113838.26094478153,0.0,44,2,20,7,200000,28,206979.62864374268,1,4
39052.50153411908,75000.0,32,2,8,2,0,1,287305.0881190842,1,4
117010.26203141756,0.0,49,1,6,0,900000,6,372553.018135625,1,4
110484.67039401208,0.0,44,2,13,4,500000,5,454593.40000057314,1,4
109561.65924824816,0.0,50,3,3,6,300000,9,65157.78522054501,1,4
36077.74737892189,64286.439789309596,67,3,17,8,100000,23,460160.78766273573,1,4
37219.13292254889,27230.419186622385,74,1,12,1,800000,28,308820.72721794975,1,4
47471.39423218437,75000.0,33,4,15,7,200000,16,284562.2960081881,1,4
20000.0,62555.19363300915,59,2,11,8,100000,4,130689.17065705954,1,4
58780.67004220354,33079.12091957851,33,1,3,5,400000,26,130265.74514921765,1,4
94134.05894490126,0.0,37,0,19,5,400000,30,377770.8853100852,1,4
74010.05579365615,72191.23820411507,63,3,18,7,200000,17,68997.35013691956,1,4
77375.28235366027,0.0,58,4,19,4,500000,22,38951.54281000923,1,4
92600.22188129488,0.0,36,4,6,0,900000,15,470665.9389344868,1,4
104790.42449753215,0.0,43,0,17,3,0,3,97481.13656808881,1,4
91629.4063923757,0.0,62,4,3,5,0,4,110485.86834319192,1,4
47675.65978350907,52929.16664258404,66,3,18,0,0,29,121976.90674291222,1,4
48052.49178393349,60572.86335367595,21,0,8,7,200000,7,441651.88625211304,1,4
64031.046079272484,61333.62189535895,36,2,5,5,400000,4,1101.0180888645627,1,4
102536.55962235229,0.0,60,4,7,7,200000,30,152703.50295629413,1,4
25079.907326107663,45702.32251771601,70,4,5,1,800000,2,191852.42265473003,1,4
107104.76452070588,0.0,59,4,18,2,700000,20,488101.71381482127,1,4
66375.07719316507,48484.5420740978,73,2,4,0,900000,30,409674.88806966244,1,4
77664.57884022626,0.0,56,1,6,1,800000,26,365984.89431059745,1,4
74462.07682242747,0.0,25,1,20,0,0,3,208224.84700902953,1,4
52839.22489626413,10000.0,61,0,8,0,900000,4,56041.8440904657,1,4
37013.5632774631,58240.438088312265,72,3,4,3,600000,17,315485.69004033325,1,4
70727.44305648096,34289.0584010198,26,2,16,1,0,1,360487.8622965972,1,4
109611.66396584138,0.0,60,0,3,0,0,18,68996.89568446598,1,4
100089.51373218907,0.0,27,3,13,1,800000,18,94312.19477992579,1,4
66282.34780807688,67436.69763854939,34,0,4,4,0,15,186754.95279231906,1,4
76647.38281606563,0.0,52,2,2,7,200000,12,197622.09250299825,1,4
66406.2533122524,32240.34742908575,28,2,8,2,700000,22,355229.29780684644,1,4
87200.15524093108,0.0,41,0,6,0,0,1,213621.29211583303,1,4
77616.4420746797,28829.27029582854,75,1,1,3,600000,26,129016.1704447296,1,4
86279.9377434955,0.0,38,4,9,5,400000,11,328205.72926198464,1,4
66535.01661743569,62979.54905670602,20,1,16,7,200000,30,194815.24415993044,1,4
89700.70266989888,0.0,43,0,1,0,0,24,85309.26346149652,1,4
78357.63515037268,0.0,31,0,2,3,600000,3,488339.64412051183,1,4
60510.12331402821,71630.94780407005,69,1,14,6,300000,2,127154.39806186742,1,4
62804.51935603368,61214.93202272874,72,2,17,3,600000,11,447239.87125584006,1,4
57480.017046045316,46791.05503543508,35,1,1,1,800000,20,353182.84417439124,1,4
40588.424415083005,66200.26022906798,80,1,12,2,700000,14,124590.22335912856,1,4
107297.41917237728,0.0,38,0,7,7,200000,2,118117.6139599424,1,4
113026.36843214135,0.0,45,0,11,1,800000,23,456415.988569173,1,4
120380.07615225439,0.0,41,4,7,7,200000,13,288841.99574507086,1,4
93050.90217165428,0.0,62,2,19,4,0,18,308570.52690658456,1,4
68394.69149969053,65797.1652559487,22,3,6,8,100000,22,383481.0453782256,1,4
23706.990650204163,53342.88279375985,60,2,9,6,300000,15,173013.67628098288,1,4
45177.6357736477,13327.05738273024,67,0,7,3,0,23,297980.6834986598,1,4
114183.16087265263,0.0,54,0,18,5,400000,15,500000.0,1,4
109606.57328371047,0.0,57,1,19,5,400000,23,26066.92751284977,1,4
62612.24993915101,43516.54130798768,72,3,13,1,800000,25,445602.33518494206,1,4
37353.96737852016,18644.848292245337,66,3,17,3,600000,24,94782.69338600214,1,4
59751.21950818356,17860.766151619926,68,4,20,0,0,27,237477.8510352246,1,4
86583.59934563268,0.0,40,4,3,4,500000,16,172032.99984120822,1,4
52024.61032373198,57543.88113705248,66,1,3,8,100000,12,383982.78920890525,1,4
122334.12983900498,0.0,40,3,14,3,600000,6,93681.5825512977,1,4
63857.37874960385,67434.75742037022,80,2,16,2,700000,21,317796.3834218515,1,4
50558.69528890057,44532.60348761077,20,0,13,0,900000,25,307621.3808974513,1,4
52582.44468556603,75000.0,67,4,3,6,300000,4,303161.42244683026,1,4
48540.358695868854,66606.86245495809,38,2,10,8,100000,1,375841.1815772951,1,4
52039.363641094256,75000.0,66,2,1,3,600000,23,71338.20154147467,1,4
74471.0047683161,0.0,52,2,18,5,0,11,466859.715896096,1,4
66879.93707887197,17901.846097626545,20,4,19,7,200000,14,315692.2999738438,1,4
119955.03944616936,0.0,59,2,11,4,500000,17,252428.39007307848,1,4
71906.81596272858,55348.65155080952,70,2,19,2,0,24,175363.0986975286,1,4
90546.59070329952,0.0,44,3,11,0,0,20,87406.3838256926,1,4
88052.95037812195,0.0,45,3,8,1,800000,9,255451.052177329,1,4
70473.71378036824,75000.0,56,0,20,7,200000,23,278377.4940421747,1,4
86445.1806592267,0.0,36,3,1,8,100000,6,13144.689921887993,1,4
51449.227572431846,25472.157024769214,77,3,1,1,800000,23,65632.65995292632,1,4
64912.163802081945,70622.8712871543,77,4,7,7,200000,11,169100.47222084552,1,4
77290.46221113384,0.0,48,4,14,4,0,18,341574.2964951629,1,4
71050.4627018165,75000.0,34,1,16,0,0,11,107043.31311489984,1,4
119192.60144928482,0.0,60,3,8,0,900000,1,59439.73777188288,1,4
72960.2009942965,0.0,58,0,19,1,0,21,182169.47063753696,1,4
77652.77700325972,40370.78868679763,37,2,1,8,100000,27,6982.307672996976,1,4
81005.08875871667,10000.0,80,4,9,8,100000,7,267972.07216319075,1,4
58332.19732102385,50222.04012261575,78,4,19,4,500000,1,0.0,1,4
50748.42176694725,75000.0,57,0,15,8,100000,16,299907.95692923537,1,4
88051.00827576214,0.0,35,1,4,6,300000,13,481218.6124156805,1,4
68917.60386104911,11741.91331384403,79,2,7,3,600000,22,218542.802474175,1,4
56331.91377549893,24096.218201377378,28,2,20,3,600000,1,123874.81520867354,1,4
71661.8471125347,61870.31311319496,62,4,1,7,200000,27,369149.9394055325,1,4
68224.84674240761,0.0,47,1,14,6,300000,12,47728.42287334428,1,4
58293.80886739028,61127.03481270493,31,1,13,8,100000,30,78557.81585582899,1,4
52949.802276236245,65218.18032025316,74,0,14,1,0,16,87039.21311198364,1,4
55793.70448828524,50810.072037020735,70,0,20,8,100000,7,252512.35440179493,1,4
39969.319828142485,75000.0,66,4,20,1,0,3,167188.9118728148,1,4
34771.15882295269,72572.25562755382,80,1,10,0,0,23,49455.153622154314,1,4
69884.05804614321,0.0,57,4,14,2,0,27,205832.05408764855,1,4
84553.9498136271,0.0,20,0,20,1,800000,19,237372.86754506401,1,4
64311.114008916236,22178.732625688477,38,1,11,3,600000,12,398543.80911734665,1,4
94812.14634193757,0.0,28,2,10,6,300000,16,256230.76238785696,1,4
67357.543000137,12033.603295688934,78,4,19,2,700000,27,441877.07761343656,1,4
90597.51433779449,0.0,55,1,4,4,500000,9,229372.7610284731,1,4
127310.12015526606,0.0,39,4,14,3,600000,1,391087.3097936187,1,4
75740.82735511777,51251.240794451995,59,1,1,0,900000,14,141172.81330362713,1,4
83318.6648271061,0.0,46,0,18,7,200000,7,223402.84741453236,1,4
95887.11524973917,0.0,53,1,6,6,300000,1,475042.33169371635,1,4
57010.32272018609,44777.36500941847,65,4,2,0,0,14,298730.39198375156,1,4
124729.12284204525,0.0,60,1,17,7,200000,2,390224.5734353254,1,4
49831.5396500265,40876.04443753899,75,1,12,8,100000,1,20347.172042986735,1,4
39076.82598811083,37773.11935761106,80,2,5,8,100000,4,443664.56446794706,1,4
97453.5170732591,0.0,54,4,14,0,0,21,328345.49963838584,1,4
